1390 10 (A N E M U L B J S O)

Acanthiza_apicalis  1000000000
Riparia_riparia	0000001001
Hylocitrea_bonensis	0000100000
Ifrita_kowaldi	0100000000
Irena_puella	0000001111
Lanius_cristatus	0001111111
Lanius_schach	0100011111
Lanius_tigrinus	0000001111
Alcippe_brunneicauda	0000001011
Alcippe_fratercula	0000000001
Alcippe_grotei	0000000001
Alcippe_peracensis	0000000001
Alcippe_pyrrhoptera	0000000100
Chrysominla_strigula	0000000001
Cutia_nipalensis	0000000001
Garrulax_bicolor	0000000010
Garrulax_calvus	0000001000
Garrulax_castanotis	0000000001
Garrulax_chinensis	0000000001
Garrulax_leucolophus	0000000001
Garrulax_lugubris	0000000011
Garrulax_milleti	0000000001
Garrulax_mitratus	0000000011
Garrulax_monileger	0000000001
Garrulax_palliatus	0000001010
Garrulax_rufifrons	0000000100
Garrulax_strepitans	0000000001
Garrulax_treacheri	0000001000
Heterophasia_picaoides	0000000011
Laniellus_albonotatus	0000000100
Leioptila_annectens	0000000001
Leiothrix_argentauris	0000000001
Leiothrix_laurinae	0000000010
Siva_cyanouroptera	0000000001
Trochalopteron_peninsulae	0000000001
Buettikoferella_bivittata	0000010000
Cincloramphus_cruralis	1000000000
Cincloramphus_macrurus	0110000000
Cincloramphus_mathewsi	1000000000
Cincloramphus_rubiginosus	0010000000
Cincloramphus_timoriensis	1101110000
Cincloramphus_whitneyi	0010000000
Locustella_accentor	0000001000
Locustella_amnicola	0101110000
Locustella_castanea	0001100000
Locustella_certhiola	0000011111
Locustella_fasciolata	0111110000
Locustella_lanceolata	0000001111
Locustella_mandelli	0000000001
Locustella_montis	0000000100
Locustella_ochotensis	0000001000
Locustella_timorensis	0000010000
Malia_grata	0000100000
Megalurulus_grosvenori	0010000000
Megalurulus_mariei	0010000000
Poodytes_albolimbatus	0100111100
Poodytes_carteri	1000000000
Poodytes_gramineus	1100000000
Machaerirhynchus_flaviventer	1100000000
Machaerirhynchus_nigripectus	0100000000
Amytornis_ballarae	1000000000
Amytornis_barbatus	1000000000
Amytornis_dorotheae	1000000000
Amytornis_goyderi	1000000000
Amytornis_housei	1000000000
Amytornis_merrotsyi	1000000000
Amytornis_modestus	1000000000
Amytornis_oweni	1000000000
Amytornis_purnelli	1000000000
Amytornis_rowleyi	1000000000
Amytornis_striatus	1000000000
Amytornis_textilis	1000000000
Amytornis_whitei	1000000000
Amytornis_woodwardi	1000000000
Chenorhamphus_campbelli	0100000000
Chenorhamphus_grayi	0100000000
Clytomyias_insignis	0100000000
Malurus_alboscapulatus	0100000000
Malurus_amabilis	1000000000
Malurus_assimilis	1000000000
Malurus_coronatus	1100000000
Malurus_cyaneus	1000000000
Malurus_cyanocephalus	0101000000
Malurus_elegans	1000000000
Malurus_lamberti	1000000000
Malurus_leucopterus	1000000000
Malurus_melanocephalus	1000000000
Malurus_pulcherrimus	1000000000
Malurus_splendens	1000000000
Sipodotus_wallacii	0101000000
Stipiturus_malachurus	1000000000
Stipiturus_mallee	1000000000
Stipiturus_ruficeps	1000000000
Megalampitta_gigantea	0100000000
Melampitta_lugubris	0100000000
Melanocharis_arfakiana	0100000000
Melanocharis_longicauda	0100000000
Melanocharis_nigra	0100000000
Melanocharis_striativentris	0100000000
Melanocharis_versteri	0100000000
Oedistoma_iliolophus	0100000000
Oedistoma_pygmaeum	0100000000
Rhamphocharis_crassirostris	0100000000
Rhamphocharis_piperata	0100000000
Toxorhampus_novaeguineae	0101000000
Acanthagenys_rufogularis	1000000000
Acanthorhynchus_superciliosus	1000000000
Acanthorhynchus_tenuirostris	1000000000
Anthochaera_carunculata	1000000000
Anthochaera_chrysoptera	1000000000
Anthochaera_lunulata	1000000000
Anthochaera_paradoxa	1000000000
Anthochaera_phrygia	1000000000
Ashbyia_lovensis	1000000000
Bolemoreus_frenatus	1000000000
Bolemoreus_hindwoodi	1000000000
Caligavis_chrysops	1000000000
Caligavis_obscura	0100000000
Caligavis_subfrenata	0100000000
Certhionyx_variegatus	1000000000
Cissomela_pectoralis	1000000000
Conopophila_albogularis	1100000000
Conopophila_rufogularis	1000000000
Conopophila_whitei	1000000000
Entomyzon_cyanotis	1000000000
Epthianura_albifrons	1000000000
Epthianura_aurifrons	1000000000
Epthianura_crocea	1000000000
Epthianura_tricolor	1000000000
Gavicalis_fasciogularis	1000000000
Gavicalis_versicolor	1100000000
Gavicalis_virescens	1000000000
Gliciphila_melanops	1000000000
Glycichaera_fallax	1101000000
Grantiella_picta	1000000000
Guadalcanaria_inexpectata	0010000000
Gymnomyza_aubryana	0010000000
Lichenostomus_cratitius	1000000000
